,cc_id,chart_id_cc,chart_id_matches_cc,title_cc,details_cc,source_raw_cc,nm_id,published_date_cc,raw_text_cc,title_ntm,references_ntm,referenced_nm_ids,details_ntm,charts_raw_ntm,chart_ids_ntm,publication_ntm,raw_text_ntm,source_pdf_ntm,Unnamed: 18,sufficient_context,Notes (from me),additional_source
167,00034-25,145,['145'],Denmark. The Great Belt. Kalundborg. Vesthavn. Buoyage depolyed.,"Insert buoyage as mentioned in position 1). 
1) 55° 40.598'N - 011° 04.958'E, S-cardinal spar buoy.",NM-431-25,NM-431-25,6/4/25,"00034-25
Chart 145 2025-06-04
Denmark. The Great Belt. Kalundborg. Vesthavn. Buoyage depolyed.
Details:
Insert buoyage as mentioned in position 1). 
1) 55° 40.598'N - 011° 04.958'E, S-cardinal spar buoy.
Source: NM-431-25
Published: 2025-06-04",Denmark. The Great Belt. Kalundborg. Vesthavn. Buoyage depolyed.,,[],"Buoyage has been deployed as stated int the mentioned position.
55° 40.598'N - 011° 04.958'E, s-cardinal spar buoy.","145 (INT 1371), 141 (INT 1370), 103 (INT 1303), 102 (INT 1302).","['145', '141', '103', '102']",(A1 Consult A/S and DEMA 26 May 2025. Published 28 May 2025),"NM-431-25
Denmark. The Great Belt. Kalundborg. Vesthavn. Buoyage depolyed.
Details
Buoyage has been deployed as stated int the mentioned position.
55° 40.598'N - 011° 04.958'E, s-cardinal spar buoy.
Charts
145 (INT 1371), 141 (INT 1370), 103 (INT 1303), 102 (INT 1302).
Publication
www.danskehavnelods.dk.
(A1 Consult A/S and DEMA 26 May 2025. Published 28 May 2025)",NtM-Week-22-2025.pdf,,1,,www.danskehavnelods.dk.
168,00033-25,113,['113'],Denmark. Kattegat. Horsens Fjord. Buoyage deployed.,"Insert buoyage as mentioned in positions 1) - 4).
1) 55° 51.334'N - 009° 57.608'E, S-cardinal spar buoy with topmark
2) 55° 51.300'N - 009° 55.246'E, S-cardinal spar buoy with topmark
3) 55° 50.815'N - 009° 53.780'E, N-cardinal spar buoy with topmark
4) 55° 50.912'N - 009° 53.218'E, N-cardinal spar buoy with topmark",NM-428-25,NM-428-25,6/4/25,"00033-25
Chart 113 2025-06-04
Denmark. Kattegat. Horsens Fjord. Buoyage deployed.
Details:
Insert buoyage as mentioned in positions 1) - 4).
1) 55° 51.334'N - 009° 57.608'E, S-cardinal spar buoy with topmark
2) 55° 51.300'N - 009° 55.246'E, S-cardinal spar buoy with topmark
3) 55° 50.815'N - 009° 53.780'E, N-cardinal spar buoy with topmark
4) 55° 50.912'N - 009° 53.218'E, N-cardinal spar buoy with topmark
Source: NM-428-25
Published: 2025-06-04",Denmark. Kattegat. Horsens Fjord. Buoyage deployed.,,[],"Buoyage deployed as stated in positions 1) - 4).
1) 55° 51.334'N - 009° 57.608'E S-cardinal spar buoy with topmark
2) 55° 51.300'N - 009° 55.246'E S-cardinal spar buoy with topmark
3) 55° 50.815'N - 009° 53.780'E N-cardinal spar buoy with topmark
4) 55° 50.912'N - 009° 53.218'E N-cardinal spar buoy with topmark","113, 114 (INT 1377).","['113', '114']",(Horsens Kommune 23 May 2025. Published 28 May 2025),"NM-428-25
Denmark. Kattegat. Horsens Fjord. Buoyage deployed.
Details
Buoyage deployed as stated in positions 1) - 4).
1) 55° 51.334'N - 009° 57.608'E S-cardinal spar buoy with topmark
2) 55° 51.300'N - 009° 55.246'E S-cardinal spar buoy with topmark
3) 55° 50.815'N - 009° 53.780'E N-cardinal spar buoy with topmark
4) 55° 50.912'N - 009° 53.218'E N-cardinal spar buoy with topmark
Charts
113, 114 (INT 1377).
(Horsens Kommune 23 May 2025. Published 28 May 2025)",NtM-Week-22-2025.pdf,,1,,
169,00032-25,145,['145'],Denmark. The Great Belt. Kalundborg Vesthavn. Lights established and lit.,"Insert pile (INT1 - F 22) and green light flare in position 1). Insert light characteristic as mentioned.
Insert pile (INT1 - F 22) and red light flare in position 2). Insert light characteristic as mentioned.
1) 55° 40.609'N - 011° 05.053'E, F.G
2) 55° 40.610'N - 011° 05.024'E, F.R",NM-424-25,NM-424-25,6/4/25,"00032-25
Chart 145 2025-06-04
Denmark. The Great Belt. Kalundborg Vesthavn. Lights established and lit.
Details:
Insert pile (INT1 - F 22) and green light flare in position 1). Insert light characteristic as mentioned.
Insert pile (INT1 - F 22) and red light flare in position 2). Insert light characteristic as mentioned.
1) 55° 40.609'N - 011° 05.053'E, F.G
2) 55° 40.610'N - 011° 05.024'E, F.R
Source: NM-424-25
Published: 2025-06-04",Denmark. The Great Belt. Kalundborg Vesthavn. Lights established and lit.,,[],"Lights have been established and lit in positions 1) and 2) as stated.
1) 55° 40.609'N - 011° 05.053'E
2) 55° 40.610'N - 011° 05.024'E
Position 1)
Light no. 3374
Position 55° 40,609'N 011° 05,053'E
Name and Location Kalundborg Vesthavn, Indermole øst
Characteristic F.G.
Elevation 1m
Range 1nm
Structure Pole
Light Sectors 090° - 270°
Operating hours All year from sunset to sunrise
Position 2)
Light no. 3375
Position 55° 40,610'N 011° 05,024'E
Name and Location Kalundborg Vesthavn, Indermole vest
Characteristic F.R.
Elevation 1m
Range 1nm
Structure Pole
Light Sectors 090° - 270°
Operating hours All year from sunset to sunrise","145 (INT 1371), 141 (INT 1370), 103 (INT 1303), 102 (INT 1302).","['145', '141', '103', '102']",(A1 Consult A/S and DEMA 26 May 2025. Published 27 May 2025),"NM-424-25
Denmark. The Great Belt. Kalundborg Vesthavn. Lights established and lit.
Details
Lights have been established and lit in positions 1) and 2) as stated.
1) 55° 40.609'N - 011° 05.053'E
2) 55° 40.610'N - 011° 05.024'E
Position 1)
Light no. 3374
Position 55° 40,609'N 011° 05,053'E
Name and Location Kalundborg Vesthavn, Indermole øst
Characteristic F.G.
Elevation 1m
Range 1nm
Structure Pole
Light Sectors 090° - 270°
Operating hours All year from sunset to sunrise
Position 2)
Light no. 3375
Position 55° 40,610'N 011° 05,024'E
Name and Location Kalundborg Vesthavn, Indermole vest
Characteristic F.R.
Elevation 1m
Range 1nm
Structure Pole
Light Sectors 090° - 270°
Operating hours All year from sunset to sunrise

Charts
145 (INT 1371), 141 (INT 1370), 103 (INT 1303), 102 (INT 1302).
Publication
www.danskehavnelods.dk.
(A1 Consult A/S and DEMA 26 May 2025. Published 27 May 2025)",NtM-Week-22-2025.pdf,,1,,www.danskehavnelods.dk.
170,00030-25,153,['153'],Denmark. The Little Belt. Haderslev Fjord. Djævleøen S. Reduced depth.,"Insert depth 1,7 in position 1)
Insert PA (INT 1 - B 7) and Rep (2025) (INT 1 - I 3.2) nearby position 1). 
1) 55° 15.460'N - 009° 34.976'E
Insert the following sentence in the note regarding the ""DYBDEN I DEN GRAVEDE RENDE"".
Der er observeret dybder ned til 1,7 m midt i renden ca. 280 m SW for Djævleøen. 
Insert the following sentence in the note regarding the ""THE DEPTH IN THE DREDGED CHANNEL"".
Depths down to 1.7m has been observed in the middle of the channel approximately 280m SW of Djævleøen.",NM-400-25,NM-400-25,6/4/25,"00030-25
Chart 153 2025-06-04
Denmark. The Little Belt. Haderslev Fjord. Djævleøen S. Reduced depth.
Details:
Insert depth 1,7 in position 1)
Insert PA (INT 1 - B 7) and Rep (2025) (INT 1 - I 3.2) nearby position 1). 
1) 55° 15.460'N - 009° 34.976'E
Insert the following sentence in the note regarding the ""DYBDEN I DEN GRAVEDE RENDE"".
Der er observeret dybder ned til 1,7 m midt i renden ca. 280 m SW for Djævleøen. 
Insert the following sentence in the note regarding the ""THE DEPTH IN THE DREDGED CHANNEL"".
Depths down to 1.7m has been observed in the middle of the channel approximately 280m SW of Djævleøen.
Source: NM-400-25",Denmark. The Little Belt. Haderslev Fjord. Djævleøen S. Reduced depth.,,[],"Until further notice, water depth down to 1.7m has been observed in the mentioned position.
55° 15.460'N - 009° 34.976'E","153, 151 (INT 1375), 103 (INT 1303).","['153', '151', '103']",(DEMA 15 May 2025. Published 20 May 2025),"NM-400-25
Denmark. The Little Belt. Haderslev Fjord. Djævleøen S. Reduced depth.
Details
Until further notice, water depth down to 1.7m has been observed in the mentioned position.
55° 15.460'N - 009° 34.976'E
Charts
153, 151 (INT 1375), 103 (INT 1303).
Publication
www.danskehavnelods.dk.
(DEMA 15 May 2025. Published 20 May 2025)",NtM-Week-21-2025.pdf,,0,,www.danskehavnelods.dk.
171,00029-25,93,['93'],Denmark. The North Sea. Thorsminde W. Cable works.,"Insert submarine power cable (INT1 - L13.1) between positions 1) - 8).
Insert the following text alongside the cable trace: Under Construction (2025)
1) 56° 27.431'N - 008° 07.296'E
2) 56° 26.957'N - 008° 05.798'E
3) 56° 25.937'N - 008° 02.640'E
4) 56° 24.849'N - 007° 59.997'E
5) 56° 20.840'N - 007° 48.480'E
6) 56° 20.843'N - 007° 47.020'E
7) 56° 20.846'N - 007° 47.000'E
8) 56° 21.510'N - 007° 43.710'E","NIRAS, 20. December 2024 and NM-381-25",NM-381-25,5/28/25,"00029-25
Chart 93 2025-05-28
Denmark. The North Sea. Thorsminde W. Cable works.
Details:
Insert submarine power cable (INT1 - L13.1) between positions 1) - 8).
Insert the following text alongside the cable trace: Under Construction (2025)
1) 56° 27.431'N - 008° 07.296'E
2) 56° 26.957'N - 008° 05.798'E
3) 56° 25.937'N - 008° 02.640'E
4) 56° 24.849'N - 007° 59.997'E
5) 56° 20.840'N - 007° 48.480'E
6) 56° 20.843'N - 007° 47.020'E
7) 56° 20.846'N - 007° 47.000'E
8) 56° 21.510'N - 007° 43.710'E
Source: NIRAS, 20. December 2024 and NM-381-25
Published: 2025-05-28",Denmark. The North Sea. Thorsminde W. Cable works.,NM-339-25 - (updated repetition).,['NM-339-25'],"In the period 9 May - 31 May 2025, a cable will be layed in an area bounded by a line through positions 1) -19).
1) 56° 27.569'N - 008° 07.437'E
2) 56° 26.286'N - 008° 02.999'E
3) 56° 23.623'N - 007° 55.986'E
4) 56° 23.325'N - 007° 55.291'E
5) 56° 22.476'N - 007° 53.095'E
6) 56° 21.883'N - 007° 51.467'E
7) 56° 20.971'N - 007° 48.453'E
8) 56° 20.965'N - 007° 47.040'E
9) 56° 21.681'N - 007° 44.161'E
10) 56° 21.450'N - 007° 43.979'E
11) 56° 20.721'N - 007° 47.011'E
12) 56° 20.744'N - 007° 48.612'E
13) 56° 21.656'N - 007° 51.612'E
14) 56° 22.302'N - 007° 53.394'E
15) 56° 23.097'N - 007° 55.502'E
16) 56° 23.418'N - 007° 56.381'E
17) 56° 26.212'N - 008° 03.762'E
18) 56° 27.343'N - 008° 07.506'E
19) 56° 27.569'N - 008° 07.437'E
The work will be carried out by vessels, which can be contacted on VHF channel 16.
Guard vessels will be in the area.
Mariners are requested to pass with caution.
Note
The cable will be surrounded by a protection zone. The protection zone will extend 200m on each side of the
cable pursuant to Danish Maritime Authority Order no. 939 of 27 November 1992 on Protection of Submarine
Cables and Pipelines. Within the protection zone anchoring, dredging, boulder removal, and any use of equipment
being dragged across the seabed will be prohibited.",93 (INT 1044).,['93'],(RWE Renewables Denmark A/S 30 April 2025. Published 14 May 2025),"NM-381-25
Denmark. The North Sea. Thorsminde W. Cable works.
References
NM-339-25 - (updated repetition).
Details
In the period 9 May - 31 May 2025, a cable will be layed in an area bounded by a line through positions 1) -19).
1) 56° 27.569'N - 008° 07.437'E
2) 56° 26.286'N - 008° 02.999'E
3) 56° 23.623'N - 007° 55.986'E
4) 56° 23.325'N - 007° 55.291'E
5) 56° 22.476'N - 007° 53.095'E
6) 56° 21.883'N - 007° 51.467'E
7) 56° 20.971'N - 007° 48.453'E
8) 56° 20.965'N - 007° 47.040'E
9) 56° 21.681'N - 007° 44.161'E
10) 56° 21.450'N - 007° 43.979'E
11) 56° 20.721'N - 007° 47.011'E
12) 56° 20.744'N - 007° 48.612'E
13) 56° 21.656'N - 007° 51.612'E
14) 56° 22.302'N - 007° 53.394'E
15) 56° 23.097'N - 007° 55.502'E
16) 56° 23.418'N - 007° 56.381'E
17) 56° 26.212'N - 008° 03.762'E
18) 56° 27.343'N - 008° 07.506'E
19) 56° 27.569'N - 008° 07.437'E
The work will be carried out by vessels, which can be contacted on VHF channel 16.
Guard vessels will be in the area.
Mariners are requested to pass with caution.
Note
The cable will be surrounded by a protection zone. The protection zone will extend 200m on each side of the
cable pursuant to Danish Maritime Authority Order no. 939 of 27 November 1992 on Protection of Submarine
Cables and Pipelines. Within the protection zone anchoring, dredging, boulder removal, and any use of equipment
being dragged across the seabed will be prohibited.
Charts
93 (INT 1044).
(RWE Renewables Denmark A/S 30 April 2025. Published 14 May 2025)",NtM-Week-20-2025.pdf,,1,,
172,00028-25,112,['112'],Denmark. Kattegat. Kalø Vig. Buoyage withdrawn.,"Delete yachting mark (INT 1 - Q 21) with topmark (INT 1 - Q b) in position 1).
Delete seasonal deployment period (1.4. - 15.11.) nearby the yachting mark.
1) 56° 13.165'N - 010° 21.723'E",NM-411-25,NM-411-25,5/27/25,"00028-25
Chart 112 2025-05-27
Denmark. Kattegat. Kalø Vig. Buoyage withdrawn.
Details:
Delete yachting mark (INT 1 - Q 21) with topmark (INT 1 - Q b) in position 1).
Delete seasonal deployment period (1.4. - 15.11.) nearby the yachting mark.
1) 56° 13.165'N - 010° 21.723'E
Source: NM-411-25
Published: 2025-05-27",Denmark. Kattegat. Kalø Vig. Buoyage withdrawn.,,[],"The buoyage in the mentioned position has been withdrawn.
56° 13.165'N - 010° 21.723'E, racing mark.","112 (INT 1380), 102 (INT 1302).","['112', '102']",(DEMA 19 May 2025. Published 23 May 2025),"NM-411-25
Denmark. Kattegat. Kalø Vig. Buoyage withdrawn.
Details
The buoyage in the mentioned position has been withdrawn.
56° 13.165'N - 010° 21.723'E, racing mark.
Charts
112 (INT 1380), 102 (INT 1302).
(DEMA 19 May 2025. Published 23 May 2025)",NtM-Week-22-2025.pdf,,0,,
173,00027-25,133,['133'],Denmark. The Sound. Køge Bugt. Avedøre Holme S. Buoyage withdrawn.,"Delete the buoyage in position 1). 
Delete Rec.St. nearby position 1).
1) 55° 35.655'N - 012° 26.930'E, yellow spar buoy with cross topmark.",NM-409-25,NM-409-25,5/27/25,"00027-25
Chart 133 2025-05-27
Denmark. The Sound. Køge Bugt. Avedøre Holme S. Buoyage withdrawn.
Details:
Delete the buoyage in position 1). 
Delete Rec.St. nearby position 1).
1) 55° 35.655'N - 012° 26.930'E, yellow spar buoy with cross topmark.
Source: NM-409-25
Published: 2025-05-27",Denmark. The Sound. Køge Bugt. Avedøre Holme S. Buoyage withdrawn.,,[],"The buoyage in the mentioned position has been withdrawn.
55° 35.655'N - 012° 26.930'E, yellow spar buoy with cross topmark.","133 (INT 1333), 132 (INT 1332).","['133', '132']",(DHI 20 May 2025. Published 21 May 2025),"NM-409-25
Denmark. The Sound. Køge Bugt. Avedøre Holme S. Buoyage withdrawn.
Details
The buoyage in the mentioned position has been withdrawn.
55° 35.655'N - 012° 26.930'E, yellow spar buoy with cross topmark.
Charts
133 (INT 1333), 132 (INT 1332).
(DHI 20 May 2025. Published 21 May 2025)",NtM-Week-21-2025.pdf,,1,,
174,00027-25,132,['132'],Denmark. The Sound. Køge Bugt. Avedøre Holme S. Buoyage withdrawn.,"Delete the buoyage in position 1). 
Delete Rec.St. nearby position 1).
1) 55° 35.655'N - 012° 26.930'E, yellow spar buoy with cross topmark.",NM-409-25,NM-409-25,5/27/25,"00027-25
Chart 132 2025-05-27
Denmark. The Sound. Køge Bugt. Avedøre Holme S. Buoyage withdrawn.
Details:
Delete the buoyage in position 1). 
Delete Rec.St. nearby position 1).
1) 55° 35.655'N - 012° 26.930'E, yellow spar buoy with cross topmark.
Source: NM-409-25
Published: 2025-05-27",Denmark. The Sound. Køge Bugt. Avedøre Holme S. Buoyage withdrawn.,,[],"The buoyage in the mentioned position has been withdrawn.
55° 35.655'N - 012° 26.930'E, yellow spar buoy with cross topmark.","133 (INT 1333), 132 (INT 1332).","['133', '132']",(DHI 20 May 2025. Published 21 May 2025),"NM-409-25
Denmark. The Sound. Køge Bugt. Avedøre Holme S. Buoyage withdrawn.
Details
The buoyage in the mentioned position has been withdrawn.
55° 35.655'N - 012° 26.930'E, yellow spar buoy with cross topmark.
Charts
133 (INT 1333), 132 (INT 1332).
(DHI 20 May 2025. Published 21 May 2025)",NtM-Week-21-2025.pdf,,1,,
175,00026-25,109,['109'],Denmark. Limfjorden. Salling Sund. Wreck.,"Insert wreck, least depth unkown (INT 1 - K 28), in position 1).
1) 56° 41.060'N - 008° 46.249'E.",NM-405-25,NM-405-25,5/27/25,"00026-25
Chart 109 2025-05-27
Denmark. Limfjorden. Salling Sund. Wreck.
Details:
Insert wreck, least depth unkown (INT 1 - K 28), in position 1).
1) 56° 41.060'N - 008° 46.249'E.
Source: NM-405-25
Published: 2025-05-27",Denmark. The Liim Fiord. Salling Sund. Wreck.,,[],"A wreck is reported in the mentioned position.
56° 41.060'N - 008° 46.249'E.
The depth above the wreck is unknown. The wreck is not buoyed.","109 (INT 1449), 108 (INT 1448).","['109', '108']",(DEMA 20 May 2025. Published 20 May 2025),"NM-405-25
Denmark. The Liim Fiord. Salling Sund. Wreck.
Details
A wreck is reported in the mentioned position.
56° 41.060'N - 008° 46.249'E.
The depth above the wreck is unknown. The wreck is not buoyed.
Charts
109 (INT 1449), 108 (INT 1448).
(DEMA 20 May 2025. Published 20 May 2025)",NtM-Week-21-2025.pdf,,1,,
176,00026-25,108,['108'],Denmark. Limfjorden. Salling Sund. Wreck.,"Insert wreck, least depth unkown (INT 1 - K 28), in position 1).
1) 56° 41.060'N - 008° 46.249'E.",NM-405-25,NM-405-25,5/27/25,"00026-25
Chart 108 2025-05-27
Denmark. Limfjorden. Salling Sund. Wreck.
Details:
Insert wreck, least depth unkown (INT 1 - K 28), in position 1).
1) 56° 41.060'N - 008° 46.249'E.
Source: NM-405-25
Published: 2025-05-27",Denmark. The Liim Fiord. Salling Sund. Wreck.,,[],"A wreck is reported in the mentioned position.
56° 41.060'N - 008° 46.249'E.
The depth above the wreck is unknown. The wreck is not buoyed.","109 (INT 1449), 108 (INT 1448).","['109', '108']",(DEMA 20 May 2025. Published 20 May 2025),"NM-405-25
Denmark. The Liim Fiord. Salling Sund. Wreck.
Details
A wreck is reported in the mentioned position.
56° 41.060'N - 008° 46.249'E.
The depth above the wreck is unknown. The wreck is not buoyed.
Charts
109 (INT 1449), 108 (INT 1448).
(DEMA 20 May 2025. Published 20 May 2025)",NtM-Week-21-2025.pdf,,1,,
177,00025-25,134,['134'],Denmark. The Sound. Kalveboderne. Wreck.,"Insert wreck, least depth unkown (INT 1 - K 28), in position 1). 
Insert buoy (INT 1 - Q 22) with colour R nearby position 1)
1) 55° 37.882'N - 012° 31.930'E",NM-402-25,NM-402-25,5/27/25,"00025-25
Chart 134 2025-05-27
Denmark. The Sound. Kalveboderne. Wreck.
Details:
Insert wreck, least depth unkown (INT 1 - K 28), in position 1). 
Insert buoy (INT 1 - Q 22) with colour R nearby position 1)
1) 55° 37.882'N - 012° 31.930'E
Source: NM-402-25
Published: 2025-05-27",Denmark. The Sound. Kalveboderne. Wreck. Correction.,NM-374-25.,['NM-374-25'],"A wreck has been observed in the mentioned position.
55° 37.882'N - 012° 31.930'E, Wreck.
The depth above the wreck is unknown.
The wreck is marked with a red balloon.","133 (INT 1333), 132 (INT 1332), 104.","['133', '132', '104', '3260']",(By & Havn 16 May 2025. Published 20 May 2025),"NM-402-25
Denmark. The Sound. Kalveboderne. Wreck. Correction.
References
NM-374-25.
Details
A wreck has been observed in the mentioned position.
55° 37.882'N - 012° 31.930'E, Wreck.
The depth above the wreck is unknown.
The wreck is marked with a red balloon.
Charts
133 (INT 1333), 132 (INT 1332), 104.
Publication
Wreck ID 3260. www.danskehavnelods.dk.
(By & Havn 16 May 2025. Published 20 May 2025)",NtM-Week-21-2025.pdf,,1,,Wreck ID 3260. www.danskehavnelods.dk.
178,00025-25,133,['133'],Denmark. The Sound. Kalveboderne. Wreck.,"Insert wreck, least depth unkown (INT 1 - K 28), in position 1). 
Insert buoy (INT 1 - Q 22) with colour R nearby position 1)
1) 55° 37.882'N - 012° 31.930'E",NM-402-25,NM-402-25,5/27/25,"00025-25
Chart 133 2025-05-27
Denmark. The Sound. Kalveboderne. Wreck.
Details:
Insert wreck, least depth unkown (INT 1 - K 28), in position 1). 
Insert buoy (INT 1 - Q 22) with colour R nearby position 1)
1) 55° 37.882'N - 012° 31.930'E
Source: NM-402-25
Published: 2025-05-27",Denmark. The Sound. Kalveboderne. Wreck. Correction.,NM-374-25.,['NM-374-25'],"A wreck has been observed in the mentioned position.
55° 37.882'N - 012° 31.930'E, Wreck.
The depth above the wreck is unknown.
The wreck is marked with a red balloon.","133 (INT 1333), 132 (INT 1332), 104.","['133', '132', '104', '3260']",(By & Havn 16 May 2025. Published 20 May 2025),"NM-402-25
Denmark. The Sound. Kalveboderne. Wreck. Correction.
References
NM-374-25.
Details
A wreck has been observed in the mentioned position.
55° 37.882'N - 012° 31.930'E, Wreck.
The depth above the wreck is unknown.
The wreck is marked with a red balloon.
Charts
133 (INT 1333), 132 (INT 1332), 104.
Publication
Wreck ID 3260. www.danskehavnelods.dk.
(By & Havn 16 May 2025. Published 20 May 2025)",NtM-Week-21-2025.pdf,,1,,Wreck ID 3260. www.danskehavnelods.dk.
